45,180,400,2023.4
45,180,500,2023.4
45,180,600,2023.4
90,-180,300,2023.4
90,-180,400,2023.4
90,-180,500,2023.4
90,-180,600,2023.4
90,-90,300,2023.4
90,-90,400,2023.4
90,-90,500,2023.4
90,-90,600,2023.4
90,0,300,2023.4
90,0,400,2023.4
90,0,500,2023.4
90,0,600,2023.4
90,90,300,2023.4
90,90,400,2023.4
90,90,500,2023.4
90,90,600,2023.4
90,180,300,2023.4
90,180,400,2023.4
90,180,500,2023.4
90,180,600,2023.4
-90,-180,300,2023.8
-90,-180,400,2023.8
-90,-180,500,2023.8
-90,-180,600,2023.8
-90,-90,300,2023.8
-90,-90,400,2023.8
-90,-90,500,2023.8
-90,-90,600,2023.8
-90,0,300,2023.8
-90,0,400,2023.8
-90,0,500,2023.8
-90,0,600,2023.8
-90,90,300,2023.8
-90,90,400,2023.8
-90,90,500,2023.8
-90,90,600,2023.8
-90,180,300,2023.8
-90,180,400,2023.8
-90,180,500,2023.8
-90,180,600,2023.8
-45,-180,300,2023.8
-45,-180,400,2023.8
-45,-180,500,2023.8
-45,-180,600,2023.8
-45,-90,300,2023.8
-45,-90,400,2023.8
-45,-90,500,2023.8
-45,-90,600,2023.8
-45,0,300,2023.8
-45,0,400,2023.8
-45,0,500,2023.8
-45,0,600,2023.8
-45,90,300,2023.8
-45,90,400,2023.8
-45,90,500,2023.8
-45,90,600,2023.8
-45,180,300,2023.8
-45,180,400,2023.8
-45,180,500,2023.8
-45,180,600,2023.8
0,-180,300,2023.8
0,-180,400,2023.8
0,-180,500,2023.8
0,-180,600,2023.8
0,-90,300,2023.8
0,-90,400,2023.8
0,-90,500,2023.8
0,-90,600,2023.8
0,0,300,2023.8
0,0,400,2023.8
0,0,500,2023.8
0,0,600,2023.8
0,90,300,2023.8
0,90,400,2023.8
0,90,500,2023.8
0,90,600,2023.8
0,180,300,2023.8
0,180,400,2023.8
0,180,500,2023.8
0,180,600,2023.8
45,-180,300,2023.8
45,-180,400,2023.8
45,-180,500,2023.8
45,-180,600,2023.8
45,-90,300,2023.8
45,-90,400,2023.8
45,-90,500,2023.8
45,-90,600,2023.8
45,0,300,2023.8
45,0,400,2023.8
45,0,500,2023.8
45,0,600,2023.8
45,90,300,2023.8
45,90,400,2023.8
45,90,500,2023.8
45,90,600,2023.8
45,180,300,2023.8
45,180,400,2023.8
45,180,500,2023.8
45,180,600,2023.8
90,-180,300,2023.8
90,-180,400,2023.8
90,-180,500,2023.8
90,-180,600,2023.8
90,-90,300,2023.8
90,-90,400,2023.8
90,-90,500,2023.8
90,-90,600,2023.8
90,0,300,2023.8
90,0,400,2023.8
90,0,500,2023.8
90,0,600,2023.8
90,90,300,2023.8
90,90,400,2023.8
90,90,500,2023.8
90,90,600,2023.8
90,180,300,2023.8
90,180,400,2023.8
90,180,500,2023.8
90,180,600,2023.8
